address,id_mrigo,mrigo
"Новосибирская область, 630090, г Новосибирск, пр-кт Академика Лаврентьева, д. 6, 83.102392, 54.851319",23.0,Новосибирск
"Новосибирская область, 630090, г Новосибирск, пр-кт Академика Лаврентьева, д. 6, 83.102392, 54.851319",23.0,Новосибирск
"Новосибирская область, 630090, г Новосибирск, пр-кт Академика Лаврентьева, д. 6, 83.102392, 54.851319",23.0,Новосибирск
"Новосибирская область, 630090, г Новосибирск, пр-кт Академика Лаврентьева, д. 6, 83.102392, 54.851319",23.0,Новосибирск
"Новосибирская область, 630090, г Новосибирск, пр-кт Академика Лаврентьева, д. 6, 83.102392, 54.851319",23.0,Новосибирск
"Новосибирская область, 633456, г Тогучин, р-н Тогучинский, ул Островского, д. 23, 84.407528, 55.238819",31.0,Тогучинский
"Новосибирская область, 630073, г Новосибирск, пр-кт Карла Маркса, д. 7а, 82.896741, 54.985514",23.0,Новосибирск
"Новосибирская область, 630099, г Новосибирск, ул Депутатская, д. 2, 82.906084, 55.026773",23.0,Новосибирск
"Новосибирская область, 630015, г Новосибирск, ул Королева, д. 14А, 82.970618, 55.048549",23.0,Новосибирск
"Новосибирская область, 630073, г Новосибирск, пр-кт Карла Маркса, д. 7а, 82.896741, 54.985514",23.0,Новосибирск
"Новосибирская область, 632270, с Кыштовка, р-н Кыштовский, пер Быткомбината, д. 1, 76.624165, 56.558368",20.0,Кыштовский
"Новосибирская область, 630073, г Новосибирск, пр-кт Карла Маркса, д. 7а, 82.896741, 54.985514",23.0,Новосибирск
"Новосибирская область, 630073, г Новосибирск, пр-кт Карла Маркса, д. 7а, 82.896741, 54.985514",23.0,Новосибирск
"Новосибирская область, 633209, г Искитим, ул Советская, д. 247, 83.30975, 54.635204",11.0,Искитим
"Новосибирская область, 630008, г Новосибирск, ул Кирова, д. 3/1, 82.938126, 55.023563",23.0,Новосибирск
"Новосибирская область, 630008, г Новосибирск, ул Кирова, д. 3/1, 82.938126, 55.023563",23.0,Новосибирск
"Новосибирская область, 633623, рп Сузун, р-н Сузунский, ул Ленина, д. 50, 82.320005, 53.776931",29.0,Сузунский
"Новосибирская область, 632861, г Карасук, р-н Карасукский, ул Деповская, д. 1, 78.022437, 53.747485",12.0,Карасукский
"Новосибирская область, 630117, г Новосибирск, ул Вяземская, д. 4, 83.102294, 54.86785",23.0,Новосибирск
"Новосибирская область, 630117, г Новосибирск, ул Вяземская, д. 4, 83.102294, 54.86785",23.0,Новосибирск
"Новосибирская область, 630117, г Новосибирск, ул Вяземская, д. 4, 83.102294, 54.86785",23.0,Новосибирск
"Новосибирская область, 630530, п Восход, р-н Новосибирский, ул Солнечная, д. 11/9, (ул. Набережная,16/9), 83.052293, 55.090511",24.0,Новосибирский
"Новосибирская область, 630530, п Восход, р-н Новосибирский, ул Солнечная, д. 11/9, (ул. Набережная,16/9), 83.052293, 55.090511",24.0,Новосибирский
"Новосибирская область, 630090, г Новосибирск, пр-кт Морской, д. 23, 83.10197, 54.836103",23.0,Новосибирск
"Новосибирская область, 630068, г Новосибирск, ул Подбельского, д. 51, 83.120745, 54.960664",23.0,Новосибирск
"Новосибирская область, 632868, г Карасук, р-н Карасукский, ул Луначарского, д. 14, 78.049369, 53.729809",12.0,Карасукский
"Новосибирская область, 633542, п Искра, р-н Черепановский, д. 8в, ул.Центральная, 83.304837, 54.20669",35.0,Черепановский
"Новосибирская область, 630049, г Новосибирск, пр-кт Красный, д. 159, цокольный этаж, 82.91142, 55.060178",23.0,Новосибирск
"Новосибирская область, 633612, с Мереть, р-н Сузунский, ул Светлая, д. 10, 82.397044, 53.574845",29.0,Сузунский
"Новосибирская область, 632416, п Филино, р-н Каргатский, 79.957022, 55.287071",13.0,Каргатский
"Новосибирская область, 632416, п Филино, р-н Каргатский, 79.957022, 55.287071",13.0,Каргатский
"Новосибирская область, 632416, п Филино, р-н Каргатский, 79.957022, 55.287071",13.0,Каргатский
"Новосибирская область, 632416, п Филино, р-н Каргатский, 79.957022, 55.287071",13.0,Каргатский
"Новосибирская область, 632416, п Филино, р-н Каргатский, 79.957022, 55.287071",13.0,Каргатский
"Новосибирская область, 632416, п Филино, р-н Каргатский, 79.957022, 55.287071",13.0,Каргатский
"Новосибирская область, 633632, с Заковряжино, р-н Сузунский, ул Ленина, д. 10, 82.42014, 54.035045",29.0,Сузунский
"Новосибирская область, 633632, с Заковряжино, р-н Сузунский, ул Ленина, д. 10, 82.42014, 54.035045",29.0,Сузунский
"Новосибирская область, 630090, г Новосибирск, проезд Детский, д. 17, 83.10559, 54.841874",23.0,Новосибирск
"Новосибирская область, 630090, г Новосибирск, проезд Детский, д. 17, 83.10559, 54.841874",23.0,Новосибирск
"Новосибирская область, 630110, г Новосибирск, ул Народная, д. 38а, 82.963666, 55.077798",23.0,Новосибирск
"Новосибирская область, 633512, рп Линево, р-н Искитимский, 83.381643, 54.457003",10.0,Искитимский
"Новосибирская область, 633216, рп Линево, р-н Искитимский, ул Парковая, д. 1, 83.393725, 54.463105",10.0,Искитимский
"Новосибирская область, 633216, рп Линево, р-н Искитимский, ул Парковая, д. 1, 83.393725, 54.463105",10.0,Искитимский
"Новосибирская область, 630068, г Новосибирск, ул Пришвина, д. 3, 83.120314, 54.938984",23.0,Новосибирск
"Новосибирская область, 633520, г Черепаново, р-н Черепановский, ул Партизанская, д. 25, 83.371276, 54.226754",35.0,Черепановский
"Новосибирская область, 633520, г Черепаново, р-н Черепановский, ул Партизанская, д. 25, 83.371276, 54.226754",35.0,Черепановский
"Новосибирская область, 633520, г Черепаново, р-н Черепановский, ул Партизанская, д. 25, 83.371276, 54.226754",35.0,Черепановский
"Новосибирская область, 633520, г Черепаново, р-н Черепановский, ул Партизанская, д. 25, 83.371276, 54.226754",35.0,Черепановский
"Новосибирская область, 633520, г Черепаново, р-н Черепановский, ул Партизанская, д. 25, 83.371276, 54.226754",35.0,Черепановский
"Новосибирская область, 633520, г Черепаново, р-н Черепановский, ул Партизанская, д. 25, 83.371276, 54.226754",35.0,Черепановский
"Новосибирская область, 633520, г Черепаново, р-н Черепановский, ул Партизанская, д. 25, 83.371276, 54.226754",35.0,Черепановский
"Новосибирская область, 632640, рп Коченево, р-н Коченевский, ул Кооперативная, д. 1, 82.207284, 55.026401",15.0,Коченевский
"Новосибирская область, 632640, рп Коченево, р-н Коченевский, ул Кооперативная, д. 1, 82.207284, 55.026401",15.0,Коченевский
"Новосибирская область, 632640, рп Коченево, р-н Коченевский, ул Кооперативная, д. 1, 82.207284, 55.026401",15.0,Коченевский
"Новосибирская область, 632640, рп Коченево, р-н Коченевский, ул Кооперативная, д. 1, 82.207284, 55.026401",15.0,Коченевский
"Новосибирская область, 632864, г Карасук, р-н Карасукский, ул Совхозная, д. 122, 78.018368, 53.742261",12.0,Карасукский
"Новосибирская область, 632864, г Карасук, р-н Карасукский, ул Совхозная, д. 122, 78.018368, 53.742261",12.0,Карасукский
"Новосибирская область, 633520, г Черепаново, р-н Черепановский, ул Пролетарская, д. 97, корп. а, 83.374267, 54.223111",35.0,Черепановский
"Новосибирская область, 633623, рп Сузун, р-н Сузунский, ул Ленина, д. 27, 82.318451, 53.781256",29.0,Сузунский
"Новосибирская область, 632835, с Октябрьское, р-н Карасукский, 77.806132, 53.512747",12.0,Карасукский
"Новосибирская область, 630096, г Новосибирск, ул Станционная, д. 97, 82.794001, 54.993722",23.0,Новосибирск
"Новосибирская область, 630060, г Новосибирск, ул Зеленая Горка, д. 1, 83.105204, 54.895807",23.0,Новосибирск
"Новосибирская область, 630025, г Новосибирск, ш Бердское, д. 61, корп. 2, 83.056767, 54.959304",23.0,Новосибирск
"Новосибирская область, 630110, г Новосибирск, ул Новая Заря, д. 53А, 82.944864, 55.085956",23.0,Новосибирск
"Новосибирская область, 632640, рп Коченево, р-н Коченевский, ул Ипподромская, д. 2, 82.216959, 55.022954",15.0,Коченевский
"Новосибирская область, 632640, рп Коченево, р-н Коченевский, ул Ипподромская, д. 2, 82.216959, 55.022954",15.0,Коченевский
"Новосибирская область, 632640, рп Коченево, р-н Коченевский, ул Ипподромская, д. 2, 82.216959, 55.022954",15.0,Коченевский
"Новосибирская область, 632640, рп Коченево, р-н Коченевский, ул Ипподромская, д. 2, 82.216959, 55.022954",15.0,Коченевский
"Новосибирская область, 632640, рп Коченево, р-н Коченевский, ул Ипподромская, д. 2, 82.216959, 55.022954",15.0,Коченевский
"Новосибирская область, 632640, рп Коченево, р-н Коченевский, ул Ипподромская, д. 2, 82.216959, 55.022954",15.0,Коченевский
"Новосибирская область, 630559, рп Кольцово, пр-кт Академика Сандахчиева, д. 11, 83.184112, 54.934696",27.0,р.п. Кольцово
"Новосибирская область, 630559, рп Кольцово, пр-кт Академика Сандахчиева, д. 11, 83.184112, 54.934696",27.0,р.п. Кольцово
"Новосибирская область, 630559, рп Кольцово, пр-кт Академика Сандахчиева, д. 11, 83.184112, 54.934696",27.0,р.п. Кольцово
"Новосибирская область, 630117, г Новосибирск, ул Иванова, д. 49, 83.100245, 54.875786",23.0,Новосибирск
"Новосибирская область, 630117, г Новосибирск, ул Иванова, д. 49, 83.100245, 54.875786",23.0,Новосибирск
"Новосибирская область, 630117, г Новосибирск, ул Иванова, д. 49, 83.100245, 54.875786",23.0,Новосибирск
"Новосибирская область, 630117, г Новосибирск, ул Иванова, д. 49, 83.100245, 54.875786",23.0,Новосибирск
"Новосибирская область, 632631, с Новомихайловка, р-н Коченевский, ул Центральная, д. 19, 81.94812, 55.203416",15.0,Коченевский
"Новосибирская область, 630558, д Издревая, р-н Новосибирский, ул Лесная, д. 2, 83.247066, 54.98476",24.0,Новосибирский
"Новосибирская область, 630083, г Новосибирск, ул Большевистская, д. 135, 82.963666, 54.998101",23.0,Новосибирск
"Новосибирская область, 630083, г Новосибирск, ул Большевистская, д. 135, 82.963666, 54.998101",23.0,Новосибирск
"Новосибирская область, г Каргат, р-н Каргатский, 80.283039, 55.194476",13.0,Каргатский
"Новосибирская область, 630124, г Новосибирск, ул Волочаевская, д. 118, 83.006946, 55.048157",23.0,Новосибирск
"Новосибирская область, 630124, г Новосибирск, ул Волочаевская, д. 118, 83.006946, 55.048157",23.0,Новосибирск
"Новосибирская область, 630124, г Новосибирск, ул Волочаевская, д. 118, обращаться: г.Новосибирск, ул.Челюскинцев, 18/2, оф.518, 82.986905, 55.057646",23.0,Новосибирск
"Новосибирская область, 630124, г Новосибирск, ул Волочаевская, д. 118, обращаться: г.Новосибирск, ул.Челюскинцев, 18/2, оф.518, 82.986905, 55.057646",23.0,Новосибирск
"Новосибирская область, 630124, г Новосибирск, ул Волочаевская, д. 118, обращаться: г.Новосибирск, ул.Челюскинцев, 18/2, оф.518, 82.986905, 55.057646",23.0,Новосибирск
"Новосибирская область, г Новосибирск, ул Коммунистическая, д. 49, 82.925281, 55.023991",23.0,Новосибирск
"Новосибирская область, г Новосибирск, ул Коммунистическая, д. 49, 82.925281, 55.023991",23.0,Новосибирск
"Новосибирская область, 630007, г Новосибирск, ул Коммунистическая, д. 49, 82.925281, 55.023991",23.0,Новосибирск
"Новосибирская область, 630007, г Новосибирск, ул Коммунистическая, д. 49, 82.925281, 55.023991",23.0,Новосибирск
"Новосибирская область, 630117, г Новосибирск, ул Российская, д. 8, 83.092161, 54.870046",23.0,Новосибирск
"Новосибирская область, 632654, с Поваренка, р-н Коченевский, ул Дачная, д. 1/1, офис 1, 82.113823, 54.827661",15.0,Коченевский
"Новосибирская область, 632654, с Поваренка, р-н Коченевский, ул Дачная, д. 1/1, офис 1, 82.113823, 54.827661",15.0,Коченевский
"Новосибирская область, 632654, с Поваренка, р-н Коченевский, ул Дачная, д. 1/1, офис 1, 82.113823, 54.827661",15.0,Коченевский
"Новосибирская область, 632654, с Поваренка, р-н Коченевский, ул Дачная, д. 1/1, офис 1, 82.113823, 54.827661",15.0,Коченевский
"Новосибирская область, 633104, г Обь, тер аэропорт Толмачево, 82.667491, 55.009425",25.0,Обь
"Новосибирская область, 633104, г Обь, тер аэропорт Толмачево, 82.667491, 55.009425",25.0,Обь
"Новосибирская область, 633104, г Обь, тер аэропорт Толмачево, 82.667491, 55.009425",25.0,Обь
"Новосибирская область, 633104, г Обь, тер аэропорт Толмачево, 82.667491, 55.009425",25.0,Обь
"Новосибирская область, 633104, г Обь, тер аэропорт Толмачево, 82.667491, 55.009425",25.0,Обь
"Новосибирская область, 633104, г Обь, тер аэропорт Толмачево, 82.667491, 55.009425",25.0,Обь
"Новосибирская область, 633104, г Обь, тер аэропорт Толмачево, 82.667491, 55.009425",25.0,Обь
"Новосибирская область, 633104, г Обь, тер аэропорт Толмачево, 82.667491, 55.009425",25.0,Обь
"Новосибирская область, 632402, г Каргат, р-н Каргатский, 80.283039, 55.194476",13.0,Каргатский
"Новосибирская область, 632200, рп Чаны, р-н Чановский, ул Советская, д. 120, 76.76405, 55.308013",34.0,Чановский
"Новосибирская область, 630049, г Новосибирск, пр-кт Красный, д. 87, Собеседование и прием звонков с 10.00 до 18.00, 82.924032, 55.018381",23.0,Новосибирск
"Новосибирская область, 633521, г Черепаново, р-н Черепановский, ул Цыцаркина, д. 40, 83.391398, 54.22509",35.0,Черепановский
"Новосибирская область, 632861, с Сорочиха, р-н Карасукский, ул Степная, д. 1, корп. а, 77.947877, 53.73186",12.0,Карасукский
"Новосибирская область, 632861, с Сорочиха, р-н Карасукский, ул Степная, д. 1, корп. а, 77.947877, 53.73186",12.0,Карасукский
"Новосибирская область, 632861, с Сорочиха, р-н Карасукский, ул Степная, д. 1, корп. а, 77.947877, 53.73186",12.0,Карасукский
"Новосибирская область, 632402, г Каргат, р-н Каргатский, ул Октябрьская, д. 8, 80.278664, 55.191428",13.0,Каргатский
"Новосибирская область, 632402, г Каргат, р-н Каргатский, ул Октябрьская, д. 8, 80.278664, 55.191428",13.0,Каргатский
"Новосибирская область, 632402, г Каргат, р-н Каргатский, ул Октябрьская, д. 8, 80.278664, 55.191428",13.0,Каргатский
"Новосибирская область, 630055, г Новосибирск, ул Мусы Джалиля, д. 3/1, офис 26, 83.090858, 54.863316",23.0,Новосибирск
"Новосибирская область, 630058, г Новосибирск, ул Русская, д. Дом  41, офис 104, 83.057135, 54.848043",23.0,Новосибирск
"Новосибирская область, 630058, г Новосибирск, ул Русская, д. 41, офис 104, 83.057351, 54.846799",23.0,Новосибирск
"Новосибирская область, 632402, г Каргат, р-н Каргатский, ул Ленина, д. 23, 80.282841, 55.189157",13.0,Каргатский
"Новосибирская область, 633623, рп Сузун, р-н Сузунский, ул Ленина, д. 29, 82.319061, 53.780442",29.0,Сузунский
"Новосибирская область, 630075, г Новосибирск, ул Александра Невского, д. 1а, 82.948897, 55.076721",23.0,Новосибирск
"Новосибирская область, 630055, г Новосибирск, ул Иванова, д. 11а, 83.084444, 54.867912",23.0,Новосибирск
"Новосибирская область, 630055, г Новосибирск, ул Иванова, д. 11а, 83.084444, 54.867912",23.0,Новосибирск
"Новосибирская область, 630055, г Новосибирск, ул Иванова, д. 11а, 83.084444, 54.867912",23.0,Новосибирск
"Новосибирская область, 630055, г Новосибирск, ул Иванова, д. 11а, 83.084444, 54.867912",23.0,Новосибирск
"Новосибирская область, 633621, рп Сузун, р-н Сузунский, ул Остальцова, 82.306719, 53.793959",29.0,Сузунский
"Новосибирская область, 633621, рп Сузун, р-н Сузунский, ул Остальцова, 82.306719, 53.793959",29.0,Сузунский
"Новосибирская область, 633621, рп Сузун, р-н Сузунский, ул Остальцова, 82.306719, 53.793959",29.0,Сузунский
"Новосибирская область, 630047, г Новосибирск, ул Даргомыжского, д. 8а, 82.926502, 55.07302",23.0,Новосибирск
"Новосибирская область, 632863, г Карасук, р-н Карасукский, ул Деповская, д. 1, 78.022437, 53.747485",12.0,Карасукский
"Новосибирская область, 632402, г Каргат, р-н Каргатский, ул Крестьянская, д. 22, 80.261928, 55.194203",13.0,Каргатский
"Новосибирская область, 630058, г Новосибирск, ул Плотинная, д. 2/6, 83.031165, 54.845052",23.0,Новосибирск
"Новосибирская область, 630027, г Новосибирск, ул Дунаевского, д. 16, корп. 5, 82.976386, 55.103317",23.0,Новосибирск
"Новосибирская область, 630088, г Новосибирск, проезд Северный (Кировский р-н), д. 2/3, 82.874032, 54.95337",23.0,Новосибирск
"Новосибирская область, 630105, г Новосибирск, ул Кропоткина, д. 140, 82.948358, 55.057368",23.0,Новосибирск
"Новосибирская область, 630105, г Новосибирск, ул Кропоткина, д. 140, 82.948358, 55.057368",23.0,Новосибирск
"Новосибирская область, 630090, г Новосибирск, пр-кт Морской, д. 24, 83.105662, 54.839157",23.0,Новосибирск
"Новосибирская область, 630090, г Новосибирск, пр-кт Морской, д. 24, 83.105662, 54.839157",23.0,Новосибирск
"Новосибирская область, 633102, г Обь, тер аэропорт Толмачево, 82.667491, 55.009425",25.0,Обь
"Новосибирская область, 633102, г Обь, тер аэропорт Толмачево, 82.667491, 55.009425",25.0,Обь
"Новосибирская область, 632868, г Карасук, р-н Карасукский, ул Октябрьская, д. 39, 78.046315, 53.731279",12.0,Карасукский
"Новосибирская область, 632868, г Карасук, р-н Карасукский, ул Октябрьская, д. 39, 78.046315, 53.731279",12.0,Карасукский
"Новосибирская область, 632868, г Карасук, р-н Карасукский, ул Октябрьская, д. 39, 78.046315, 53.731279",12.0,Карасукский
"Новосибирская область, 632868, г Карасук, р-н Карасукский, ул Октябрьская, д. 39, 78.046315, 53.731279",12.0,Карасукский
"Новосибирская область, 632868, г Карасук, р-н Карасукский, ул Октябрьская, д. 39, 78.046315, 53.731279",12.0,Карасукский
"Новосибирская область, 632868, г Карасук, р-н Карасукский, ул Октябрьская, д. 39, 78.046315, 53.731279",12.0,Карасукский
"Новосибирская область, 630090, г Новосибирск, ул Демакова, д. 23, офис 206, 83.11363, 54.86157",23.0,Новосибирск
"Новосибирская область, 630090, г Новосибирск, ул Демакова, д. 23, офис 206, 83.11363, 54.86157",23.0,Новосибирск
"Новосибирская область, 630056, г Новосибирск, ул Софийская, д. 12, 82.970951, 54.852428",23.0,Новосибирск
"Новосибирская область, 630056, г Новосибирск, ул Софийская, д. 12, 82.970951, 54.852428",23.0,Новосибирск
"Новосибирская область, 630015, г Новосибирск, ул Гоголя, д. Дом  217, 82.970205, 55.0507",23.0,Новосибирск
"Новосибирская область, 630024, г Новосибирск, ул Чукотская, д. 2а, корп. 2, офис 1, 82.885252, 54.961051",23.0,Новосибирск
"Новосибирская область, 633521, г Черепаново, р-н Черепановский, ул Тельмана, д. 1, корп. Г, 83.397157, 54.229175",35.0,Черепановский
"Новосибирская область, 633512, рп Дорогино, р-н Черепановский, ул Шоссейная, д. 3, офис 1, 83.325076, 54.365238",35.0,Черепановский
"Новосибирская область, 633512, рп Дорогино, р-н Черепановский, ул Шоссейная, д. 3, офис 1, 83.325076, 54.365238",35.0,Черепановский
"Новосибирская область, 633512, рп Дорогино, р-н Черепановский, ул Шоссейная, д. 3, офис 1, 83.325076, 54.365238",35.0,Черепановский
"Новосибирская область, 632124, г Татарск, ул.Славгородская,7, 75.97409, 55.214532",30.0,Татарский
"Новосибирская область, 632124, г Татарск, ул.Славгородская,7, 75.97409, 55.214532",30.0,Татарский
"Новосибирская область, 632400, г Каргат, р-н Каргатский, ул Советская, д. 136, 80.275529, 55.19426",13.0,Каргатский
"Новосибирская область, 632400, г Каргат, р-н Каргатский, ул Советская, д. 136, 80.275529, 55.19426",13.0,Каргатский
"Новосибирская область, 632951, с Здвинск, р-н Здвинский, ул Калинина, д. 8, корп. 3, 78.658256, 54.702053",9.0,Здвинский
"Новосибирская область, 632951, с Здвинск, р-н Здвинский, ул Калинина, д. 8, корп. 3, 78.658256, 54.702053",9.0,Здвинский
"Новосибирская область, 632951, с Здвинск, р-н Здвинский, ул Мира, д. 11, 78.661104, 54.701335",9.0,Здвинский
"Новосибирская область, 632951, с Здвинск, р-н Здвинский, ул Калинина, д. 8, корп. 3, 78.658256, 54.702053",9.0,Здвинский
"Новосибирская область, 632951, с Здвинск, р-н Здвинский, ул Калинина, д. 8, корп. 3, 78.658256, 54.702053",9.0,Здвинский
"Новосибирская область, 632951, с Здвинск, р-н Здвинский, ул Калинина, д. 8, корп. 3, 78.658256, 54.702053",9.0,Здвинский
"Новосибирская область, 630559, рп Кольцово, р-н Новосибирский, промзона, корп.200, оф.426, 83.233313, 54.943613",24.0,Новосибирский
"Новосибирская область, 630559, рп Кольцово, р-н Новосибирский, промзона, корп.200, оф.426, 83.233313, 54.943613",24.0,Новосибирский
"Новосибирская область, 630027, г Новосибирск, ул Дунаевского, д. 16, корп. 5, работа в разных районах города и области, 82.976386, 55.103317",23.0,Новосибирск
"Новосибирская область, 630090, г Новосибирск, проезд Детский, д. 6, 83.107189, 54.840858",23.0,Новосибирск
"Новосибирская область, 633004, г Бердск, ул Химзаводская, д. 11, корп. 7, 83.134974, 54.743292",5.0,Бердск
"Новосибирская область, 633004, г Бердск, ул Химзаводская, д. 11, корп. 7, 83.134974, 54.743292",5.0,Бердск
"Новосибирская область, 630126, г Новосибирск, ул Кленовая, д. 10/1, 83.030922, 55.006585",23.0,Новосибирск
"Новосибирская область, 630126, г Новосибирск, ул Кленовая, д. 10/1, 83.030922, 55.006585",23.0,Новосибирск
"Новосибирская область, 630126, г Новосибирск, ул Кленовая, д. 10/1, 83.030922, 55.006585",23.0,Новосибирск
"Новосибирская область, 633623, рп Сузун, р-н Сузунский, Партизанская,213, 82.338456, 53.786566",29.0,Сузунский
"Новосибирская область, 630008, г Новосибирск, ул Ленинградская, д. 98, 82.954431, 55.01451",23.0,Новосибирск
"Новосибирская область, 633621, рп Сузун, р-н Сузунский, ул Молодежная, д. 5 ""А"", 82.317355, 53.805558",29.0,Сузунский
"Новосибирская область, 630090, г Новосибирск, ул Ильича, д. 6, 83.095736, 54.839095",23.0,Новосибирск
"Новосибирская область, 630090, г Новосибирск, ул Ильича, д. 6, 83.095736, 54.839095",23.0,Новосибирск
"Новосибирская область, 630060, г Новосибирск, ул Тимакова, д. 4, корп. 2, 83.116155, 54.887828",23.0,Новосибирск
"Новосибирская область, 630060, г Новосибирск, ул Тимакова, д. 4, корп. 2, 83.116155, 54.887828",23.0,Новосибирск
"Новосибирская область, 630024, г Новосибирск, ул Бетонная, д. 6, 82.912767, 54.961274",23.0,Новосибирск
"Новосибирская область, 632867, г Карасук, р-н Карасукский, ул Щорса, д. 17а, 78.040125, 53.739071",12.0,Карасукский
"Новосибирская область, 632867, г Карасук, р-н Карасукский, ул Щорса, д. 17а, 78.040125, 53.739071",12.0,Карасукский
"Новосибирская область, 630015, г Новосибирск, ул Электрозаводская, д. 4, корп. 3, 82.969657, 55.059518",23.0,Новосибирск
"Новосибирская область, 630015, г Новосибирск, ул Электрозаводская, д. 4, корп. 3, 82.969657, 55.059518",23.0,Новосибирск
"Новосибирская область, 630015, г Новосибирск, ул Электрозаводская, д. 4, корп. 3, 82.969657, 55.059518",23.0,Новосибирск
"Новосибирская область, 630533, п Красный Яр, р-н Новосибирский, тер Промышленная, д. 1, 3 этаж, 82.90762, 55.219006",24.0,Новосибирский
"Новосибирская область, 630533, п Красный Яр, р-н Новосибирский, тер Промышленная, д. 1, 3 этаж, 82.90762, 55.219006",24.0,Новосибирский
"Новосибирская область, 630501, рп Краснообск, р-н Новосибирский, ул Восточная, д. 25, 82.997478, 54.928831",24.0,Новосибирский
"Новосибирская область, 630009, г Новосибирск, ул 3 Интернационала, д. 148, 82.956506, 55.007654",23.0,Новосибирск
"Новосибирская область, 632140, с Новомихайловка, р-н Татарский, ул.Учительская,1-д, 76.184053, 55.076891",30.0,Татарский
"Новосибирская область, 632122, г Татарск, ул Садовая, д. 107е, 75.998317, 55.220135",30.0,Татарский
"Новосибирская область, 630559, рп Кольцово, зона АБК, корп. 5, 83.206372, 54.950464",27.0,р.п. Кольцово
"Новосибирская область, 630559, рп Кольцово, зона АБК, корп. 5, 83.206372, 54.950464",27.0,р.п. Кольцово
"Новосибирская область, 630559, рп Кольцово, зона АБК, корп. 5, 83.206372, 54.950464",27.0,р.п. Кольцово
"Новосибирская область, 630559, рп Кольцово, зона АБК, корп. 5, 83.206372, 54.950464",27.0,р.п. Кольцово
"Новосибирская область, 632224, п Озеро-Карачи, р-н Чановский, ул.Лесная, 1, 76.985368, 55.350126",34.0,Чановский
"Новосибирская область, 633520, г Черепаново, р-н Черепановский, ул Интернациональная, д. 2, 83.373845, 54.229943",35.0,Черепановский
"Новосибирская область, 630110, г Новосибирск, ул Народная, д. Дом  26/1, 82.957072, 55.074417",23.0,Новосибирск
"Новосибирская область, рп Сузун, р-н Сузунский, Промышленная -1, 82.287279, 53.777388",29.0,Сузунский
"Новосибирская область, рп Сузун, р-н Сузунский, Промышленная -1, 82.287279, 53.777388",29.0,Сузунский
"Новосибирская область, 632402, г Каргат, р-н Каргатский, ул Транспортная, д. 14, 80.2848, 55.19409",13.0,Каргатский
"Новосибирская область, 630090, г Новосибирск, ул Ильича, д. 4, 83.097056, 54.837996",23.0,Новосибирск
"Новосибирская область, 630090, г Новосибирск, ул Ильича, д. 4, 83.097056, 54.837996",23.0,Новосибирск
"Новосибирская область, 630090, г Новосибирск, ул Ильича, д. 4, 83.097056, 54.837996",23.0,Новосибирск
"Новосибирская область, 630090, г Новосибирск, ул Ильича, д. 4, 83.097056, 54.837996",23.0,Новосибирск
"Новосибирская область, 632231, с Новофеклино, р-н Чановский, ул Абрамовская, д. 19, 77.038117, 55.127296",34.0,Чановский
"Новосибирская область, 632231, с Новофеклино, р-н Чановский, ул Абрамовская, д. 19, 77.038117, 55.127296",34.0,Чановский
"Новосибирская область, 632231, с Новофеклино, р-н Чановский, ул Абрамовская, д. 19, 77.038117, 55.127296",34.0,Чановский
"Новосибирская область, 630083, г Новосибирск, ул Большевистская, д. 177, 82.976565, 54.993644",23.0,Новосибирск
"Новосибирская область, 632957, с Старогорносталево, р-н Здвинский, ул Черниговская, д. 26, корп. б, 79.236618, 54.665145",9.0,Здвинский
"Новосибирская область, 630037, г Новосибирск, ул Маяковского, д. 5а, 83.096733, 54.970815",23.0,Новосибирск
"Новосибирская область, 633132, рп Мошково, р-н Мошковский, ул Западная, д. 14, 83.608692, 55.305323",22.0,Мошковский
"Новосибирская область, 633132, рп Мошково, р-н Мошковский, ул Западная, д. 14, 83.608692, 55.305323",22.0,Мошковский
"Новосибирская область, 632951, с Здвинск, р-н Здвинский, ул Транспортная, д. 36, корп. 11, 78.660879, 54.712846",9.0,Здвинский
"Новосибирская область, 632951, с Здвинск, р-н Здвинский, ул Транспортная, д. 36, корп. 11, 78.660879, 54.712846",9.0,Здвинский
"Новосибирская область, 633520, г Черепаново, р-н Черепановский, ул Кирова, д. 62, 83.345917, 54.227759",35.0,Черепановский
"Новосибирская область, 633520, г Черепаново, р-н Черепановский, ул Кирова, д. 62, 83.345917, 54.227759",35.0,Черепановский
"Новосибирская область, 633520, г Черепаново, р-н Черепановский, ул Кирова, д. 62, 83.345917, 54.227759",35.0,Черепановский
"Новосибирская область, 633520, г Черепаново, р-н Черепановский, ул Кирова, д. 62, 83.345917, 54.227759",35.0,Черепановский
"Новосибирская область, 633520, г Черепаново, р-н Черепановский, ул Кирова, д. 62, 83.345917, 54.227759",35.0,Черепановский
"Новосибирская область, 633520, г Черепаново, р-н Черепановский, ул Кирова, д. 62, 83.345917, 54.227759",35.0,Черепановский
"Новосибирская область, 633520, г Черепаново, р-н Черепановский, ул Кирова, д. 62, 83.345917, 54.227759",35.0,Черепановский
"Новосибирская область, 633520, г Черепаново, р-н Черепановский, ул Кирова, д. 62, 83.345917, 54.227759",35.0,Черепановский
"Новосибирская область, 633520, г Черепаново, р-н Черепановский, ул Кирова, д. 62, 83.345917, 54.227759",35.0,Черепановский
